state,cd,year,total_vote,rep_vote,rep_candidate,dem_vote,dem_candidate,other_vote,plurality_vote,plurality_party,source_volume,confidence,validation_pct_diff
NORTH DAKOTA,AL,1982,260499.0,72241.0,"JONES, KENT",186534.0,"DORGAN, BYRON L.",1724.0,114293.0,D,24,high,0.0
NORTH DAKOTA,AL,1980,293076.0,124707.0,"SMYKOWSKI, JIM",166437.0,"DORGAN, BYRON L.",1932.0,41730.0,D,24,high,0.0
NORTH DAKOTA,AL,1978,220348.0,147746.0,"ANDREWS, MARK",68016.0,"HAGEN, BRUCE",4586.0,79730.0,R,24,high,0.0
NORTH DAKOTA,AL,1976,289881.0,181018.0,"ANDREWS, MARK",104263.0,"OMDAHL, LLOYD B.",4600.0,76755.0,R,24,high,0.0
NORTH DAKOTA,AL,1974,233688.0,130184.0,"ANDREWS, MARK",103504.0,"DORGAN, BYRON L.",,26680.0,R,24,high,
NORTH DAKOTA,AL,1972,268721.0,195360.0,"ANDREWS, MARK",72850.0,"ISTA,   RICHARD",511.0,122510.0,R,24,high,0.0
OHIO,1,2000,220428.0,116768.0,"CHABOT, STEVE",98328.0,"CRANLEY, JOHN",5332.0,18440.0,R,24,high,0.0
OHIO,1,1998,74424.0,92421.0,"CHABOT, STEVE",82003.0,"QUALLS, ROXANNE",,10418.0,R,24,high,
OHIO,1,1996,218424.0,118324.0,"CHABOT, STEVE",94719.0,"LONGABAUCH, MARK P.",5381.0,23605.0,R,24,high,0.0
OHIO,1,1994,165819.0,92997.0,"CHABOT, STEVE",72822.0,"MANN, DAVID",201.0,,,24,high,0.0012121650715539232
OHIO,1,1992,234433.0,,,120190.0,"MANN, DAVID",114243.0,120190.0,D,24,high,
OHIO,2,2000,277541.0,204184.0,"PORTMAN, ROB",64091.0,"SANDERS, CHARLES W.",9266.0,140093.0,R,24,high,0.0
OHIO,2,1998,203637.0,154344.0,"PORTMAN, ROB",49293.0,"SANDERS, CHARLES W.",,105051.0,R,24,high,
OHIO,2,1996,259473.0,186853.0,"PORTMAN, ROB",58715.0,"CHANDLER, THOMAS R",13905.0,128138.0,R,24,high,0.0
OHIO,2,1994,193858.0,150128.0,"PORTMAN, ROB",43730.0,"MANN, LES",,106398.0,R,24,high,
OHIO,2,1992,253651.0,177720.0,"GRADISON, WILLIS D.",75924.0,"CHANDLER, THOMAS R",,101796.0,R,24,high,
OHIO,3,2000,214247.0,,,177731.0,"HALL, TONY P.",36516.0,177731.0,D,24,high,
OHIO,3,1998,164742.0,50544.0,"SHONDEL, JOHN S.",114198.0,"HALL, TONY P.",,63654.0,D,24,high,
OHIO,3,1996,227203.0,75732.0,"WESTBROCK, DAVID A.",144583.0,"HALL, TONY P.",6888.0,68851.0,D,24,high,0.0
OHIO,3,1994,177656.0,72314.0,"WESTBROCK, DAVID A.",105342.0,"HALL, TONY P.",,33028.0,D,24,high,
OHIO,3,1992,244811.0,98733.0,"DAVIS, PETER W.",146072.0,"HALL, TONY P.",,47339.0,D,24,high,
OHIO,4,2000,232118.0,156510.0,"OXLEY, MICHAEL G.",67330.0,"DICKMAN, DANIEL",8278.0,89180.0,R,24,high,0.0
OHIO,4,1998,175540.0,112011.0,"OXLEY, MICHAEL G.",63529.0,"MCCLAIN, PAUL",,48482.0,R,24,high,
OHIO,4,1996,227761.0,147608.0,"OXLEY, MICHAEL G.",69096.0,"MCCLAIN, PAUL",11057.0,78512.0,R,24,high,0.0
OHIO,4,1994,139841.0,139841.0,"OXLEY, MICHAEL G.",,,,139841.0,R,24,high,
OHIO,4,1992,240440.0,147346.0,"OXLEY, MICHAEL G.",92608.0,"BALL, RAYMOND M.",486.0,54738.0,R,24,high,0.0
OHIO,5,2000,243340.0,169857.0,"GILLMOR, PAUL E.",62138.0,"EDMON, DANNIE",11345.0,107719.0,R,24,high,0.0
OHIO,5,1998,185905.0,123979.0,"GILLMOR, PAUL E.",61926.0,"DARROW, SUSAN D.",,62053.0,R,24,high,
OHIO,5,1996,238323.0,145692.0,"GILLMOR, PAUL E.",81170.0,"SAUNDERS, ANNIE",11461.0,64522.0,R,24,high,0.0
OHIO,5,1994,185214.0,135879.0,"GILLMOR, PAUL E.",49335.0,"TUDOR, ARROD",,86544.0,R,24,high,
OHIO,5,1992,187860.0,187860.0,"GILLMOR, PAUL E.",,,,187860.0,R,24,high,
OHIO,6,2000,240574.0,96966.0,"AZINCER, MIKE",38849.0,"STRICKLAND, TED",4759.0,41883.0,D,24,high,0.4156725165645498
OHIO,6,1998,180563.0,77711.0,"HOLLISTER, NANCY P.",102852.0,"STRICKLAND, TED",,25141.0,D,24,high,
OHIO,6,1996,229926.0,111907.0,"CREMEANS, FRANK A.",118003.0,"STRICKLAND, TED",16.0,6096.0,D,24,high,0.0
OHIO,6,1994,179124.0,91263.0,"CREMEANS, FRANK A.",87861.0,"STRICKLAND, TED",,3402.0,R,24,high,
OHIO,6,1992,241972.0,119252.0,"MCEWEN, BOB",122720.0,"STRICKLAND, TED",,3468.0,D,24,high,
OHIO,7,2000,242186.0,163646.0,"HOBSON, DAVID L",60755.0,"MINOR, DONALD E.",17785.0,102891.0,R,24,high,0.0
OHIO,7,1998,179697.0,120765.0,"HOBSON, DAVID L",49780.0,"MINOR, DONALD E.",9152.0,70985.0,R,24,high,0.0
OHIO,7,1996,233001.0,158087.0,"HOBSON, DAVID L",61419.0,"BLAIN, RICHARD K.",13495.0,96668.0,R,24,high,0.0
OHIO,7,1994,140124.0,140124.0,"HOBSON, DAVID L",,,,140124.0,R,24,high,
OHIO,7,1992,230432.0,164195.0,"HOBSON, DAVID L",66237.0,"HESKETT, CLIFFORD S.",,97958.0,R,24,high,
OHIO,8,2000,253303.0,79756.0,"BOEHNER, OHN A.",66293.0,"PARKS, JOHN",7254.0,113463.0,R,24,high,0.3947841123081843
OHIO,8,1998,180891.0,127979.0,"BOEHNER, JOHN A.",52912.0,"GRIFFIN, JOHN W.",,75067.0,R,24,high,
OHIO,8,1996,235943.0,165815.0,"BOEHNER, OHN A",61515.0,"KITCHEN, JEFFREY D.",8613.0,104300.0,R,24,high,0.0
OHIO,8,1994,148425.0,148338.0,"BOEHNER, JOHN A",,,87.0,148338.0,R,24,high,
OHIO,8,1992,238395.0,76362.0,"BOEHNER, OHN A",62033.0,"STENNET, FRED",,114329.0,R,24,high,
OHIO,9,2000,225328.0,49446.0,"BRYAN, DWICHT",168547.0,"KAPTUR, MARCY",7335.0,119101.0,D,24,high,0.0
OHIO,9,1998,161105.0,30312.0,"EMERY, EDWARD S.",130793.0,"KAPTUR, MARCY",,100481.0,D,24,high,
OHIO,9,1996,221334.0,46040.0,"WHITMAN, RANDY",170617.0,"KAPTUR, MARCY",4677.0,124577.0,D,24,high,0.0
OHIO,9,1994,156785.0,38665.0,"WHITMAN, RANDY",118120.0,"KAPTUR, MARCY",,79455.0,D,24,high,
OHIO,9,1992,243102.0,53011.0,"BROWN, KEN D.",178879.0,"KAPTUR, MARCY",11212.0,125868.0,D,24,high,0.0
OHIO,13,2000,263298.0,84295.0,"JERIC,   RICK",70058.0,"BROWN, SHERROD",8945.0,85763.0,D,24,high,0.379797795653594
OHIO,13,1998,188975.0,72666.0,"DRAKE, GRACE L",116309.0,"BROWN, SHERROD",,43643.0,D,24,high,
OHIO,13,1996,242505.0,87108.0,"BLAIR,   KENNETH C.",146690.0,"BROWN, SHERROD",8707.0,59582.0,D,24,high,0.0
OHIO,13,1994,189776.0,86422.0,"WHITE, GREGORY A.",93147.0,"BROWN, SHERROD",10207.0,6725.0,D,24,high,0.0
OHIO,13,1992,252258.0,88889.0,"MUELLER, MARGARET R.",134486.0,"BROWN, SHERROD",28883.0,45597.0,D,24,high,0.0
OHIO,15,1996,221441.0,156776.0,"PRYCE, DEBORAH",64665.0,"ARNEBECK, CLIFF",,92111.0,R,24,high,
OHIO,15,1994,159696.0,112912.0,"PRYCE, DEBORAH",46480.0,"BUCKEL, BILL",304.0,66432.0,R,24,high,0.0
OHIO,15,1992,250205.0,110390.0,"PRYCE, DEBORAH",94907.0,"CORDRAY, RICHARD",44908.0,15483.0,R,24,high,0.0
OHIO,16,2000,234400.0,162294.0,"REGULA, RALPH S.",62709.0,"SMITH, WILLIAM",9397.0,99585.0,R,24,high,0.0
OHIO,16,1998,183473.0,117426.0,"RECULA, RALPH S.",66047.0,"FERGUSON, PETER D.",,51379.0,R,24,high,
OHIO,16,1996,231827.0,159314.0,"RECULA, RALPH S.",64902.0,"BURKHART, THOMAS E.",7611.0,94412.0,R,24,high,0.0
OHIO,16,1994,183103.0,137322.0,"RECULA, RALPH S.",45781.0,"FINN, . MICHAEL",,91541.0,R,24,high,
OHIO,16,1992,248713.0,158489.0,"RECULA, RALPH S.",90224.0,"MENDENHALL, WARNER D.",,68265.0,R,24,high,
OHIO,18,2000,236505.0,152325.0,"NEY, BOB",79232.0,"GUTHRIE, MARC",4948.0,73093.0,R,24,high,0.0
OHIO,18,1998,187690.0,113119.0,"NEY, BOB",74571.0,"BURCH, ROBERT L.",,38548.0,R,24,high,
OHIO,18,1996,233843.0,117365.0,"NEY, BOB",108332.0,"BURCH, ROBERT L.",8146.0,9033.0,R,24,high,0.0
OHIO,18,1994,191041.0,103115.0,"NEY, BOB",87926.0,"DIDONATO, GREG L",,15189.0,R,24,high,
OHIO,18,1992,243418.0,77229.0,"RESS, BILL",66.0,"APPLEGATE, DOUGLAS",89.0,88960.0,D,24,high,0.6820941754512814
OHIO,19,2000,251648.0,174262.0,"LATOURETTE, STEVEN C.",70429.0,"BLANCHARD, DALE",6957.0,103833.0,R,24,high,0.0
OHIO,19,1998,190876.0,126786.0,"LATOURETTE, STEVEN C.",64090.0,"KELLEY, ELIZABETH",,62696.0,R,24,high,
OHIO,19,1996,24681.0,3501.0,"LATOURETTE, STEVEN C.",101152.0,"COYNE, THOMAS       .",10655.0,33860.0,R,24,high,3.6719338762610914
OHIO,19,1994,206242.0,99997.0,"LATOURETTE, STEVEN C.",89701.0,"FINCERHUT, ERIC D.",16544.0,10296.0,R,24,high,0.0
OHIO,19,1992,263083.0,124606.0,"GARDNER, ROBERT A.",138465.0,"FINGERHUT, ERIC D.",12.0,13859.0,D,24,high,0.0
OKLAHOMA,1,2000,200005.0,138528.0,"LARGENT, STEVE",58493.0,"LOWE, DAN",2984.0,80035.0,R,24,high,0.0
OKLAHOMA,1,1998,147340.0,91031.0,"LARGENT, STEVE",56309.0,"PLOWMAN, HOWARD",,34722.0,R,24,high,
OKLAHOMA,1,1996,210407.0,143415.0,"LARGENT, STEVE",57996.0,"AMEN, OHN R.",8996.0,85419.0,R,24,high,0.0
OKLAHOMA,1,1994,170838.0,107085.0,"LARGENT, STEVE",63753.0,"PRICE, STUART",,43332.0,R,24,high,
OKLAHOMA,1,1992,225830.0,119211.0,"INHOFE, JAMES M.",106619.0,"SELPH, JOHN",,12592.0,R,24,high,
OKLAHOMA,2,2000,195412.0,81672.0,"EWING, ANDY",107273.0,"CARSON, BRAD",6467.0,25601.0,D,24,high,0.0
OKLAHOMA,2,1998,148264.0,85581.0,"COBURN, TOM",59042.0,"PHARAOH, KENT",3641.0,26539.0,R,24,high,0.0
OKLAHOMA,2,1996,202393.0,112273.0,"COBURN, TOM",90120.0,"JOHNSON, GLEN D.",,22153.0,R,24,high,
OKLAHOMA,2,1994,158422.0,82479.0,"COBURN, TOM",75943.0,"COOPER, VIRGIL R.",,6536.0,R,24,high,
OKLAHOMA,2,1992,213513.0,87657.0,"HILL, JERRY",118542.0,"SYNAR, MIKE",7314.0,30885.0,D,24,high,0.0
OKLAHOMA,3,2000,159216.0,137826.0,"WATKINS, WES",,,21390.0,137826.0,R,24,high,
OKLAHOMA,3,1998,144995.0,89832.0,"WATKINS, WES",55163.0,"ROBERTS, WALT",,34669.0,R,24,high,
OKLAHOMA,3,1996,191508.0,98526.0,"WATKINS, WES",86647.0,"ROBERTS, DARRYL",6335.0,11879.0,R,24,high,0.0
OKLAHOMA,3,1994,156878.0,41147.0,"TALLANT, DARREL D.",115731.0,"BREWSTER, BILL",,74584.0,D,24,high,
OKLAHOMA,3,1992,207659.0,51725.0,"STOKES, ROBERT W.",155934.0,"BREWSTER, BILL",,104209.0,D,24,high,
OKLAHOMA,4,2000,175684.0,114000.0,"WATTS, . C.",54808.0,"WEATHERFORD, LARRY",6876.0,59192.0,R,24,high,0.0
OKLAHOMA,4,1998,135379.0,83272.0,"WATTS, j. C.",52107.0,"ODOM, BEN",,31165.0,R,24,high,
OKLAHOMA,4,1996,185373.0,106923.0,"WATTS, j. C.",73950.0,"CROCKER, ED",4500.0,32973.0,R,24,high,0.0
OKLAHOMA,4,1994,155401.0,80251.0,"WATTS, J. C.",67237.0,"PERRYMAN, DAVID",7913.0,13014.0,R,24,high,0.0
OKLAHOMA,4,1992,199076.0,58235.0,"BELL, HOWARD",140841.0,"MCCURDY, DAVE",,82606.0,D,24,high,
OKLAHOMA,5,2000,196022.0,134159.0,"ISTOOK, ERNEST J.",53275.0,"MCWATTERS, GARLAND",8588.0,80884.0,R,24,high,0.0
OKLAHOMA,5,1998,151399.0,103217.0,"ISTOOK, ERNEST J.",48182.0,"SMOTHERMON, M.C.",,55035.0,R,24,high,
OKLAHOMA,5,1996,212791.0,148362.0,"ISTOOK, ERNEST J.",57594.0,"FORSYTHE, JAMES L.",6835.0,90768.0,R,24,high,0.0
OKLAHOMA,5,1994,175147.0,136877.0,"ISTOOK, ERNEST j.",,,38270.0,136877.0,R,24,high,
OKLAHOMA,5,1992,230816.0,123237.0,"ISTOOK, ERNEST j.",107579.0,"WILLIAMS, LAURIE",,15658.0,R,24,high,
OKLAHOMA,6,2000,161176.0,95635.0,"LUCAS, FRANK D.",63106.0,"BEUTLER, RANDY",2435.0,32529.0,R,24,high,0.0
OKLAHOMA,6,1998,131271.0,85261.0,"LUCAS, FRANK D.",43555.0,"BARBY, PAUL M.",2455.0,41706.0,R,24,high,0.0
OKLAHOMA,6,1996,177672.0,3499.0,"LUCAS, FRANK D.",64173.0,"BARBY, PAUL M.",,49326.0,R,24,high,
OKLAHOMA,6,1994,152360.0,106961.0,"LUCAS, FRANK D.",45399.0,"TOLLETT, JEFFREY S.",,61562.0,R,24,high,
OKLAHOMA,6,1992,198802.0,64068.0,"ANTHONY, BOB",134734.0,"ENGLISH, GLENN",,70666.0,D,24,high,
OREGON,1,2000,303521.0,115303.0,"STARR, CHARLES",76902.0,"WU, DAVID",11316.0,61599.0,D,24,high,0.3294664949048007
OREGON,1,1998,239496.0,112827.0,"BORDONARO, MOLLY",119993.0,"WU, DAVID",6676.0,7166.0,D,24,high,0.0
OREGON,1,1996,278604.0,126146.0,"win, BILL",144588.0,"FURSE, ELIZABETH",7870.0,18442.0,D,24,high,0.0
OREGON,1,1994,253989.0,120846.0,"win, BILL",121147.0,"FURSE, ELIZABETH",11996.0,,,24,high,0.0
OREGON,1,1992,294154.0,140986.0,"MEEKER, ANTONY",152917.0,"FURSE, ELIZABETH",251.0,11931.0,D,24,high,0.0
OREGON,2,2000,298907.0,220086.0,"WALDEN, GREG",78101.0,"PONSFORD, WALTER",720.0,141985.0,R,24,high,0.0
OREGON,2,1998,215216.0,132316.0,"WALDEN, GREG",74924.0,"CAMPBELL, KEVIN M.",7976.0,57392.0,R,24,high,0.0
OREGON,2,1996,266056.0,164062.0,"SMITH, ROBERT F.",97195.0,"DUGAN, MIKE",4799.0,66867.0,R,24,high,0.0
OREGON,2,1994,234381.0,134255.0,"COOLEY, WES",90822.0,"KUPILLAS, SUE C.",9304.0,43433.0,R,24,high,0.0
OREGON,2,1992,274478.0,184163.0,"SMITH, ROBERT F.",90036.0,"FERGUSON, DENZEL",279.0,94127.0,R,24,high,0.0
OREGON,3,2000,271161.0,64128.0,"POLLOCK, JEFFERY L.",181049.0,"BLUMENAUER, EARL",25984.0,116921.0,D,24,high,0.0
OREGON,3,1998,183351.0,,,153889.0,"BLUMENAUER, EARL",29462.0,153889.0,D,24,high,
OREGON,3,1996,247909.0,65259.0,"BRUUN, SCOTT",165922.0,"BLUMENAUER, EARL",16728.0,100663.0,D,24,high,0.0
OREGON,3,1994,222822.0,4321.0,"HALL, EVERETT",161624.0,"WYDEN, RON",17987.0,118413.0,D,24,high,0.17453393291506225
OREGON,3,1992,269879.0,50235.0,"RITTER, AL",208028.0,"WYDEN, RON",11616.0,157793.0,D,24,high,0.0
OREGON,4,2000,291065.0,88950.0,"LINDSEY, JOHN",197998.0,"DEFAZIO, PETER A.",4117.0,109048.0,D,24,high,0.0
OREGON,4,1998,224637.0,64143.0,"WEBB, STEVE j.",157524.0,"DEFAZIO, PETER A.",2970.0,93381.0,D,24,high,0.0
OREGON,4,1996,269856.0,76649.0,"NEWKIRK, OHN D.",177270.0,"DEFAZIO, PETER A.",15937.0,100621.0,D,24,high,0.0
OREGON,4,1994,238149.0,78947.0,"NEWKIRK, OHN D.",158981.0,"DEFAZIO, PETER A.",221.0,80034.0,D,24,high,0.0
OREGON,4,1992,279299.0,79733.0,"SCHULZ, RICHARD L.",199372.0,"DEFAZIO, PETER A.",194.0,119639.0,D,24,high,0.0
OREGON,5,2000,275348.0,118631.0,"BOQUIST, BRIAN .",156315.0,"HOOLEY, DARLENE",402.0,37684.0,D,24,high,0.0
OREGON,5,1998,227657.0,92215.0,"SHANNON, MARYLIN",124916.0,"HOOLEY, DARLENE",10526.0,32701.0,D,24,high,0.0
OREGON,5,1996,272636.0,125409.0,"BUNN, JIM",139521.0,HOOLEY DARLENE,7706.0,14112.0,D,24,high,0.0
OREGON,5,1994,243616.0,121369.0,"BUNN, JIM",114015.0,"WEBBER, CATHERINE",8232.0,7354.0,R,24,high,0.0
OREGON,5,1992,272944.0,97984.0,"SEAGRAVES, JIM",174443.0,"KOPETSKI, MIKE",517.0,76459.0,D,24,high,0.0
PENNSYLVANIA,1,2000,169541.0,19920.0,"KUSH, STEVEN N.",149621.0,"BRADY, ROBERT A.",,129701.0,D,24,high,
PENNSYLVANIA,1,1998,95848.0,15898.0,"HARRISON, WILLIAM M.",77788.0,"BRADY, ROBERT A.",2162.0,61890.0,D,24,high,0.0
PENNSYLVANIA,1,1996,165945.0,20734.0,"CELLA, JAMES D.",145210.0,"FOGLIETTA, THOMAS M.",,124476.0,D,24,high,
PENNSYLVANIA,1,1994,122264.0,22595.0,"GORDON, ROGER      F.",99669.0,"FOGLIETTA, THOMAS M.",,77074.0,D,24,high,
PENNSYLVANIA,1,1992,185591.0,35419.0,"SNYDER, CRAIG",150172.0,"FOGLIETTA, THOMAS M.",,114753.0,D,24,high,
PENNSYLVANIA,2,2000,183694.0,,,180021.0,"FATTAH, CHAKA",3673.0,180021.0,D,24,high,
PENNSYLVANIA,2,1998,118764.0,16001.0,"MULLIGAN, ANNE MARIE",102763.0,"FATTAH, CHAKA",,86762.0,D,24,high,
PENNSYLVANIA,2,1996,191937.0,23047.0,"MURPHY, LARRY G.",168887.0,"FATTAH, CHAKA",,145840.0,D,24,high,
PENNSYLVANIA,2,1994,140377.0,19824.0,"WATSON, LAWRENCE R.",120553.0,"FATTAH, CHAKA",,100729.0,D,24,high,
PENNSYLVANIA,2,1992,213927.0,47906.0,"HOLLIN, LARRY",164355.0,"BLACKWELL, LUCIEN E.",1666.0,116449.0,D,24,high,0.0
PENNSYLVANIA,3,2000,189871.0,59343.0,"DOUGHERTY, CHARLES F.",130528.0,"BORSKI, ROBERTA.",,71185.0,D,24,high,
PENNSYLVANIA,3,1998,111660.0,45390.0,"DOUGHERTY, CHARLES F.",66270.0,"BORSKI, ROBERT A.",,20880.0,D,24,high,
PENNSYLVANIA,3,1996,75801.0,54681.0,"MCCOLGAN, JOSEPH M.",121120.0,"BORSKI, ROBERT A.",,66439.0,D,24,high,
PENNSYLVANIA,3,1994,147911.0,55209.0,"HASHER, JAMES C.",92702.0,"BORSKI, ROBERT A.",,37493.0,D,24,high,
PENNSYLVANIA,3,1992,221971.0,86787.0,"DOUGHERTY, CHARLES F.",130828.0,"BORSKI, ROBERT A.",4356.0,44041.0,D,24,high,0.0
PENNSYLVANIA,4,2000,246467.0,145390.0,"HART, MELISSA",100995.0,"VAN HORNE, TERRY E.",82.0,44395.0,R,24,high,0.0
PENNSYLVANIA,4,1998,161685.0,58485.0,"TURZAI, MIKE",103183.0,"KLINK, RON",17.0,44698.0,D,24,high,0.0
PENNSYLVANIA,4,1996,222167.0,79448.0,"ADAMETZ, PAUL T.",142621.0,"KLINK, RON",98.0,63173.0,D,24,high,0.0
PENNSYLVANIA,4,1994,185630.0,66509.0,"PEGLOW, ED",119115.0,"KLINK, RON",,52606.0,D,24,high,
PENNSYLVANIA,4,1992,237922.0,48484.0,"JOHNSTON, GORDON R.",186684.0,"KLINK, RON",2754.0,38200.0,D,24,high,0.0
PENNSYLVANIA,5,2000,172517.0,147570.0,"PETERSON, JOHN E.",,,24947.0,147570.0,R,24,high,
PENNSYLVANIA,5,1998,117323.0,99502.0,"PETERSON, JOHN E.",,,7821.0,99502.0,R,24,high,
PENNSYLVANIA,5,1996,193003.0,116303.0,"PETERSON, JOHN E.",76627.0,"RUDY, RUTH C.",73.0,39676.0,R,24,high,0.0
PENNSYLVANIA,5,1994,145431.0,145335.0,"*CLINGER, WILLIAM F.",,,96.0,145335.0,R,24,high,
PENNSYLVANIA,5,1992,188911.0,188911.0,"*CLINGER, WILLIAM F.",,,,188911.0,R,24,high,
PENNSYLVANIA,6,2000,211313.0,71227.0,"KOPEL, THOMAS G.",140084.0,"HOLDEN, TIM",,68857.0,D,24,high,
PENNSYLVANIA,6,1998,139953.0,54579.0,"MECKLEY, JOHN",85374.0,"HOLDEN, TIM",,30795.0,D,24,high,
PENNSYLVANIA,6,1996,196729.0,80061.0,"LEINBACH, CHRISTIAN Y.",115193.0,"HOLDEN, TIM",1475.0,35132.0,D,24,high,0.0
PENNSYLVANIA,6,1994,158633.0,68610.0,"LEVERING, FRED",90023.0,"HOLDEN, TIM",,21413.0,D,24,high,
PENNSYLVANIA,6,1992,208006.0,99694.0,"JONES, JOHN E.",108312.0,"HOLDEN, TIM",,8618.0,D,24,high,
PENNSYLVANIA,8,2000,260710.0,154090.0,"GREENWOOD, JAMES C.",100617.0,"STROUSE, RONALD L",6003.0,53473.0,R,24,high,0.0
PENNSYLVANIA,8,1998,148200.0,93697.0,"GREENWOOD, JAMES C.",48320.0,"TUTHILL, BILL",6183.0,45377.0,R,24,high,0.0
PENNSYLVANIA,8,1996,226322.0,133749.0,"GREENWOOD, JAMES C.",79856.0,"MURRAY, JOHN P.",12717.0,53893.0,R,24,high,0.0
PENNSYLVANIA,8,1994,671.0,74.0,"GREENWOOD, JAMES C.",11.0,"MURRAY, JOHN P.",499.0,65940.0,R,24,high,0.12965722801788376
PENNSYLVANIA,8,1992,249538.0,129593.0,"GREENWOOD, JAMES C.",114095.0,"KOSTMAYER, PETER H.",5850.0,15498.0,R,24,high,0.0
PENNSYLVANIA,9,2000,185466.0,184401.0,"*SHUSTER, E. G.",,,1065.0,184401.0,R,24,high,
PENNSYLVANIA,9,1998,126027.0,125409.0,"'SHUSTER, E. G.",,,618.0,125409.0,R,24,high,
PENNSYLVANIA,9,1996,192822.0,142105.0,"SHUSTER, E. G.",50650.0,"KEMMLER, MONTE",67.0,91455.0,R,24,high,0.0
PENNSYLVANIA,9,1994,147203.0,146688.0,"'SHUSTER, E. G.",,,515.0,146688.0,R,24,high,
PENNSYLVANIA,9,1992,182406.0,182406.0,"'SHUSTER, E. G.",,,,182406.0,R,24,high,
PENNSYLVANIA,12,2000,205448.0,56575.0,"CHOBY, BILL",145538.0,"MURTHA, JOHN P.",3335.0,88963.0,D,24,high,0.0
PENNSYLVANIA,12,1998,146780.0,46239.0,"HOLLOWAY, TIMOTHY E.",100528.0,"MURTHA, JOHN P.",13.0,54289.0,D,24,high,0.0
PENNSYLVANIA,12,1996,195481.0,58643.0,"CHOBY, BILL",136815.0,"MURTHA, JOHN P.",23.0,78172.0,D,24,high,0.0
PENNSYLVANIA,12,1994,171005.0,53147.0,"CHOBY, BILL",7825.0,"MURTHA, JOHN P.",33.0,64678.0,D,24,high,0.6432560451448788
PENNSYLVANIA,12,1992,166916.0,,,166916.0,"MURTHA, JOHN P.",,166916.0,D,24,high,
PENNSYLVANIA,14,2000,147749.0,,,,,,,,24,high,
PENNSYLVANIA,14,1998,137736.0,52745.0,"RAVOTTI, BILL",83355.0,"COYNE, WILLIAM     J.",,,,24,high,
PENNSYLVANIA,14,1996,202578.0,78921.0,"RAVOTTI, BILL",122922.0,"COYNE, WILLIAM     J.",,,,24,high,
PENNSYLVANIA,14,1994,164210.0,53221.0,"CLARK, JOHN R.",105310.0,"COYNE, WILLIAM     J.",,,,24,high,
PENNSYLVANIA,14,1992,229038.0,61311.0,"KING, BYRON W.",165633.0,"COYNE, WILLIAM .",2094.0,104322.0,D,24,high,0.0
PENNSYLVANIA,15,2000,222184.0,118307.0,"TOOMEY, PAT",103864.0,"O'BRIEN, ED",13.0,14443.0,R,24,high,0.0
PENNSYLVANIA,15,1998,148706.0,81755.0,"TOOMEY, PAT",66930.0,"AFFLERBACH, ROY C.",21.0,14825.0,R,24,high,0.0
PENNSYLVANIA,15,1996,200363.0,82803.0,"KILBANKS, BOB",109812.0,"MCHALE, PAUL",7748.0,27009.0,D,24,high,0.0
PENNSYLVANIA,15,1994,150909.0,71602.0,"YEAGER, JIM",72073.0,"MCHALE, PAUL",7234.0,,,24,high,0.0
PENNSYLVANIA,15,1992,213324.0,99520.0,"RITTER, DONALD L.",111419.0,"MCHALE, PAUL",2385.0,11899.0,D,24,high,0.0
PENNSYLVANIA,16,2000,242589.0,162403.0,"PITTS, JOSEPH R.",80177.0,"YORCZYK, ROBERT S.",,82226.0,R,24,high,
PENNSYLVANIA,16,1998,136085.0,95979.0,"PITTS, JOSEPH R.",40092.0,"YORCZYK, ROBERT S.",14.0,55887.0,R,24,high,0.0
PENNSYLVANIA,16,1996,209602.0,124511.0,"PITTS, JOSEPH R.",78598.0,"BLAINE, JAMES G.",6493.0,45913.0,R,24,high,0.0
PENNSYLVANIA,16,1994,157455.0,109759.0,"WALKER, ROBERT S.",47680.0,"CHERTOK, BILL",16.0,62079.0,R,24,high,0.0
PENNSYLVANIA,16,1992,212564.0,137823.0,"WALKER, ROBERT S.",74741.0,"PETERS, ROBERT",,63082.0,R,24,high,
PENNSYLVANIA,17,2000,232460.0,166236.0,"CEKAS, GEORGE W.",66190.0,"HERRMANN, LESLYE HESS",34.0,100046.0,R,24,high,0.0
PENNSYLVANIA,17,1998,115107.0,114931.0,"GEKAS, GEORGE W.",,,176.0,114931.0,R,24,high,
PENNSYLVANIA,17,1996,208616.0,150678.0,"GEKAS, GEORGE W.",57911.0,"KETTL, PAUL",27.0,92767.0,R,24,high,0.0
PENNSYLVANIA,17,1994,133975.0,133788.0,"GEKAS, GEORGE W.",,,187.0,133788.0,R,24,high,
PENNSYLVANIA,17,1992,216039.0,150158.0,"GEKAS, GEORGE W.",65881.0,"STURGES, BILL",,84277.0,R,24,high,
PENNSYLVANIA,18,2000,224956.0,68798.0,"STEPHENS, CRAIG C.",156131.0,"DOYLE, MIKE",27.0,87333.0,D,24,high,0.0
PENNSYLVANIA,18,1998,145337.0,46945.0,"WALKER, DICK",98363.0,"DOYLE, MIKE",29.0,51418.0,D,24,high,0.0
PENNSYLVANIA,18,1996,214990.0,86829.0,"FAWCETT, DAVID B.",120410.0,"DOYLE, MIKE",7751.0,33581.0,D,24,high,0.0
PENNSYLVANIA,18,1994,185750.0,83881.0,"MCCARTY, JOHN",101784.0,"DOYLE, MIKE",85.0,17903.0,D,24,high,0.0
