state,year,county_status,county_coverage_pct,county_source,district_status,district_source,notes
MASSACHUSETTS,2000,full,1,maelst_2000,good,America Votes,"DONE 1990-2014 (every even year) from the Secretary of the Commonwealth's Elections Statistics site (electionstats.state.ma.us, PD43+ ElectionStats platform; town tables summed to the 14 counties) -- see 01ex_massachusetts_download.R / 01ey_house_county_massachusetts_electionstats.R / 01ez_massachusetts_electionstats_apply.R. Replaced the OpenElections rows of 2000-2014 (2002-2008 and 2014 identical; 2000 had 4 counties missing a Republican column, 2012 only 13 of 14 counties). 1996 has 13 of 14 counties (Sutton has no rows). Two source-table defects repaired (2000 CD4 Travis, 1996 CD10 Sandwich). CAUTION: the Secretary's Terms and Conditions prohibit scraping or crawling by automated means and derivative works, and the tables were fetched with curl; reuse permission was not requested; included by project decision because the counts are public facts (license_status state_restrictive)."
MASSACHUSETTS,2002,full,1,maelst_2002,good,America Votes,"DONE 1990-2014 (every even year) from the Secretary of the Commonwealth's Elections Statistics site (electionstats.state.ma.us, PD43+ ElectionStats platform; town tables summed to the 14 counties) -- see 01ex_massachusetts_download.R / 01ey_house_county_massachusetts_electionstats.R / 01ez_massachusetts_electionstats_apply.R. Replaced the OpenElections rows of 2000-2014 (2002-2008 and 2014 identical; 2000 had 4 counties missing a Republican column, 2012 only 13 of 14 counties). 1996 has 13 of 14 counties (Sutton has no rows). Two source-table defects repaired (2000 CD4 Travis, 1996 CD10 Sandwich). CAUTION: the Secretary's Terms and Conditions prohibit scraping or crawling by automated means and derivative works, and the tables were fetched with curl; reuse permission was not requested; included by project decision because the counts are public facts (license_status state_restrictive)."
MASSACHUSETTS,2004,full,1,maelst_2004,good,America Votes,"DONE 1990-2014 (every even year) from the Secretary of the Commonwealth's Elections Statistics site (electionstats.state.ma.us, PD43+ ElectionStats platform; town tables summed to the 14 counties) -- see 01ex_massachusetts_download.R / 01ey_house_county_massachusetts_electionstats.R / 01ez_massachusetts_electionstats_apply.R. Replaced the OpenElections rows of 2000-2014 (2002-2008 and 2014 identical; 2000 had 4 counties missing a Republican column, 2012 only 13 of 14 counties). 1996 has 13 of 14 counties (Sutton has no rows). Two source-table defects repaired (2000 CD4 Travis, 1996 CD10 Sandwich). CAUTION: the Secretary's Terms and Conditions prohibit scraping or crawling by automated means and derivative works, and the tables were fetched with curl; reuse permission was not requested; included by project decision because the counts are public facts (license_status state_restrictive)."
MASSACHUSETTS,2006,full,1,maelst_2006,good,America Votes,"DONE 1990-2014 (every even year) from the Secretary of the Commonwealth's Elections Statistics site (electionstats.state.ma.us, PD43+ ElectionStats platform; town tables summed to the 14 counties) -- see 01ex_massachusetts_download.R / 01ey_house_county_massachusetts_electionstats.R / 01ez_massachusetts_electionstats_apply.R. Replaced the OpenElections rows of 2000-2014 (2002-2008 and 2014 identical; 2000 had 4 counties missing a Republican column, 2012 only 13 of 14 counties). 1996 has 13 of 14 counties (Sutton has no rows). Two source-table defects repaired (2000 CD4 Travis, 1996 CD10 Sandwich). CAUTION: the Secretary's Terms and Conditions prohibit scraping or crawling by automated means and derivative works, and the tables were fetched with curl; reuse permission was not requested; included by project decision because the counts are public facts (license_status state_restrictive)."
MASSACHUSETTS,2008,full,1,maelst_2008,good,America Votes,"DONE 1990-2014 (every even year) from the Secretary of the Commonwealth's Elections Statistics site (electionstats.state.ma.us, PD43+ ElectionStats platform; town tables summed to the 14 counties) -- see 01ex_massachusetts_download.R / 01ey_house_county_massachusetts_electionstats.R / 01ez_massachusetts_electionstats_apply.R. Replaced the OpenElections rows of 2000-2014 (2002-2008 and 2014 identical; 2000 had 4 counties missing a Republican column, 2012 only 13 of 14 counties). 1996 has 13 of 14 counties (Sutton has no rows). Two source-table defects repaired (2000 CD4 Travis, 1996 CD10 Sandwich). CAUTION: the Secretary's Terms and Conditions prohibit scraping or crawling by automated means and derivative works, and the tables were fetched with curl; reuse permission was not requested; included by project decision because the counts are public facts (license_status state_restrictive)."
MASSACHUSETTS,2010,full,1,maelst_2010,good,America Votes,"DONE 1990-2014 (every even year) from the Secretary of the Commonwealth's Elections Statistics site (electionstats.state.ma.us, PD43+ ElectionStats platform; town tables summed to the 14 counties) -- see 01ex_massachusetts_download.R / 01ey_house_county_massachusetts_electionstats.R / 01ez_massachusetts_electionstats_apply.R. Replaced the OpenElections rows of 2000-2014 (2002-2008 and 2014 identical; 2000 had 4 counties missing a Republican column, 2012 only 13 of 14 counties). 1996 has 13 of 14 counties (Sutton has no rows). Two source-table defects repaired (2000 CD4 Travis, 1996 CD10 Sandwich). CAUTION: the Secretary's Terms and Conditions prohibit scraping or crawling by automated means and derivative works, and the tables were fetched with curl; reuse permission was not requested; included by project decision because the counts are public facts (license_status state_restrictive)."
MASSACHUSETTS,2012,full,1,maelst_2012,unreliable,"America Votes (unreliable, excluded)","DONE 1990-2014 (every even year) from the Secretary of the Commonwealth's Elections Statistics site (electionstats.state.ma.us, PD43+ ElectionStats platform; town tables summed to the 14 counties) -- see 01ex_massachusetts_download.R / 01ey_house_county_massachusetts_electionstats.R / 01ez_massachusetts_electionstats_apply.R. Replaced the OpenElections rows of 2000-2014 (2002-2008 and 2014 identical; 2000 had 4 counties missing a Republican column, 2012 only 13 of 14 counties). 1996 has 13 of 14 counties (Sutton has no rows). Two source-table defects repaired (2000 CD4 Travis, 1996 CD10 Sandwich). CAUTION: the Secretary's Terms and Conditions prohibit scraping or crawling by automated means and derivative works, and the tables were fetched with curl; reuse permission was not requested; included by project decision because the counts are public facts (license_status state_restrictive)."
MASSACHUSETTS,2014,full,1,maelst_2014,unreliable,"America Votes (unreliable, excluded)","DONE 1990-2014 (every even year) from the Secretary of the Commonwealth's Elections Statistics site (electionstats.state.ma.us, PD43+ ElectionStats platform; town tables summed to the 14 counties) -- see 01ex_massachusetts_download.R / 01ey_house_county_massachusetts_electionstats.R / 01ez_massachusetts_electionstats_apply.R. Replaced the OpenElections rows of 2000-2014 (2002-2008 and 2014 identical; 2000 had 4 counties missing a Republican column, 2012 only 13 of 14 counties). 1996 has 13 of 14 counties (Sutton has no rows). Two source-table defects repaired (2000 CD4 Travis, 1996 CD10 Sandwich). CAUTION: the Secretary's Terms and Conditions prohibit scraping or crawling by automated means and derivative works, and the tables were fetched with curl; reuse permission was not requested; included by project decision because the counts are public facts (license_status state_restrictive)."
MASSACHUSETTS,2016,full,1,MEDSL precinct,none,,"DONE 1990-2014 (every even year) from the Secretary of the Commonwealth's Elections Statistics site (electionstats.state.ma.us, PD43+ ElectionStats platform; town tables summed to the 14 counties) -- see 01ex_massachusetts_download.R / 01ey_house_county_massachusetts_electionstats.R / 01ez_massachusetts_electionstats_apply.R. Replaced the OpenElections rows of 2000-2014 (2002-2008 and 2014 identical; 2000 had 4 counties missing a Republican column, 2012 only 13 of 14 counties). 1996 has 13 of 14 counties (Sutton has no rows). Two source-table defects repaired (2000 CD4 Travis, 1996 CD10 Sandwich). CAUTION: the Secretary's Terms and Conditions prohibit scraping or crawling by automated means and derivative works, and the tables were fetched with curl; reuse permission was not requested; included by project decision because the counts are public facts (license_status state_restrictive)."
MASSACHUSETTS,2018,full,1,MEDSL precinct,none,,"DONE 1990-2014 (every even year) from the Secretary of the Commonwealth's Elections Statistics site (electionstats.state.ma.us, PD43+ ElectionStats platform; town tables summed to the 14 counties) -- see 01ex_massachusetts_download.R / 01ey_house_county_massachusetts_electionstats.R / 01ez_massachusetts_electionstats_apply.R. Replaced the OpenElections rows of 2000-2014 (2002-2008 and 2014 identical; 2000 had 4 counties missing a Republican column, 2012 only 13 of 14 counties). 1996 has 13 of 14 counties (Sutton has no rows). Two source-table defects repaired (2000 CD4 Travis, 1996 CD10 Sandwich). CAUTION: the Secretary's Terms and Conditions prohibit scraping or crawling by automated means and derivative works, and the tables were fetched with curl; reuse permission was not requested; included by project decision because the counts are public facts (license_status state_restrictive)."
MASSACHUSETTS,2020,full,1,MEDSL precinct,none,,"DONE 1990-2014 (every even year) from the Secretary of the Commonwealth's Elections Statistics site (electionstats.state.ma.us, PD43+ ElectionStats platform; town tables summed to the 14 counties) -- see 01ex_massachusetts_download.R / 01ey_house_county_massachusetts_electionstats.R / 01ez_massachusetts_electionstats_apply.R. Replaced the OpenElections rows of 2000-2014 (2002-2008 and 2014 identical; 2000 had 4 counties missing a Republican column, 2012 only 13 of 14 counties). 1996 has 13 of 14 counties (Sutton has no rows). Two source-table defects repaired (2000 CD4 Travis, 1996 CD10 Sandwich). CAUTION: the Secretary's Terms and Conditions prohibit scraping or crawling by automated means and derivative works, and the tables were fetched with curl; reuse permission was not requested; included by project decision because the counts are public facts (license_status state_restrictive)."
MASSACHUSETTS,2022,full,1,MEDSL precinct,none,,"DONE 1990-2014 (every even year) from the Secretary of the Commonwealth's Elections Statistics site (electionstats.state.ma.us, PD43+ ElectionStats platform; town tables summed to the 14 counties) -- see 01ex_massachusetts_download.R / 01ey_house_county_massachusetts_electionstats.R / 01ez_massachusetts_electionstats_apply.R. Replaced the OpenElections rows of 2000-2014 (2002-2008 and 2014 identical; 2000 had 4 counties missing a Republican column, 2012 only 13 of 14 counties). 1996 has 13 of 14 counties (Sutton has no rows). Two source-table defects repaired (2000 CD4 Travis, 1996 CD10 Sandwich). CAUTION: the Secretary's Terms and Conditions prohibit scraping or crawling by automated means and derivative works, and the tables were fetched with curl; reuse permission was not requested; included by project decision because the counts are public facts (license_status state_restrictive)."
